holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume,month,Hour,Day_of_Week,Weekend_Indicator,Hour_sin,Hour_cos,Rain_Indicator,Weather_Clear,Weather_Clouds,Weather_Drizzle,Weather_Fog,Weather_Haze,Weather_Mist,Weather_Rain,Weather_Smoke,Weather_Snow,Weather_Squall,Weather_Thunderstorm,Temp_Scaled,Clouds_Scaled,Congestion_Category
None,263.77,0.0,0.0,1,Clear,sky is clear,2014-02-23 17:00:00,3632,2,17,Sunday,1,-0.9659258262890683,-0.25881904510252063,0,1,0,0,0,0,0,0,0,0,0,0,0.3056388722255548,0.01,Medium
None,262.39,0.0,0.0,1,Clear,sky is clear,2014-02-23 18:00:00,3033,2,18,Sunday,1,-1.0,-1.8369701987210297e-16,0,1,0,0,0,0,0,0,0,0,0,0,0.28494301139772044,0.01,Medium
None,261.75,0.0,0.0,1,Clear,sky is clear,2014-02-23 19:00:00,2596,2,19,Sunday,1,-0.9659258262890684,0.2588190451025203,0,1,0,0,0,0,0,0,0,0,0,0,0.2753449310137974,0.01,Medium
None,261.11,0.0,0.0,1,Clear,sky is clear,2014-02-23 20:00:00,2222,2,20,Sunday,1,-0.8660254037844386,0.5000000000000001,0,1,0,0,0,0,0,0,0,0,0,0,0.2657468506298744,0.01,Medium
None,260.72,0.0,0.0,1,Clear,sky is clear,2014-02-23 21:00:00,1811,2,21,Sunday,1,-0.7071067811865477,0.7071067811865474,0,1,0,0,0,0,0,0,0,0,0,0,0.2598980203959214,0.01,Medium
None,260.09,0.0,0.0,1,Clear,sky is clear,2014-02-23 22:00:00,1445,2,22,Sunday,1,-0.5000000000000004,0.8660254037844384,0,1,0,0,0,0,0,0,0,0,0,0,0.2504499100179962,0.01,Medium
None,259.5,0.0,0.0,1,Clear,sky is clear,2014-02-23 23:00:00,2017,2,23,Sunday,1,-0.25881904510252157,0.9659258262890681,0,1,0,0,0,0,0,0,0,0,0,0,0.24160167966406737,0.01,Medium
None,258.67,0.0,0.0,1,Clear,sky is clear,2014-02-24 00:00:00,516,2,0,Monday,0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0.22915416916616718,0.01,Low
None,257.92,0.0,0.0,1,Clear,sky is clear,2014-02-24 01:00:00,309,2,1,Monday,0,0.25881904510252074,0.9659258262890683,0,1,0,0,0,0,0,0,0,0,0,0,0.21790641871625718,0.01,Low
None,256.77,0.0,0.0,1,Clear,sky is clear,2014-02-24 02:00:00,231,2,2,Monday,0,0.49999999999999994,0.8660254037844387,0,1,0,0,0,0,0,0,0,0,0,0,0.20065986802639463,0.01,Low
None,256.14,0.0,0.0,1,Clear,sky is clear,2014-02-24 03:00:00,353,2,3,Monday,0,0.7071067811865476,0.7071067811865476,0,1,0,0,0,0,0,0,0,0,0,0,0.1912117576484703,0.01,Low
None,255.78,0.0,0.0,1,Clear,sky is clear,2014-02-24 04:00:00,889,2,4,Monday,0,0.8660254037844386,0.5000000000000001,0,1,0,0,0,0,0,0,0,0,0,0,0.1858128374325137,0.01,Low
None,254.82,0.0,0.0,1,Clear,sky is clear,2014-02-24 05:00:00,3154,2,5,Monday,0,0.9659258262890683,0.25881904510252074,0,1,0,0,0,0,0,0,0,0,0,0,0.17141571685662876,0.01,Medium
None,254.73,0.0,0.0,1,Clear,sky is clear,2014-02-24 06:00:00,5024,2,6,Monday,0,1.0,6.123233995736766e-17,0,1,0,0,0,0,0,0,0,0,0,0,0.1700659868026395,0.01,High
None,253.77,0.0,0.0,40,Clouds,scattered clouds,2014-02-24 07:00:00,4578,2,7,Monday,0,0.9659258262890683,-0.25881904510252063,0,0,1,0,0,0,0,0,0,0,0,0,0.155668866226755,0.4,Medium
None,254.69,0.0,0.0,20,Clouds,few clouds,2014-02-24 08:00:00,4132,2,8,Monday,0,0.8660254037844387,-0.4999999999999998,0,0,1,0,0,0,0,0,0,0,0,0,0.16946610677864443,0.2,Medium
None,256.03,0.0,0.0,20,Clouds,few clouds,2014-02-24 09:00:00,5154,2,9,Monday,0,0.7071067811865476,-0.7071067811865475,0,0,1,0,0,0,0,0,0,0,0,0,0.18956208758248327,0.2,High
None,257.16,0.0,0.0,20,Clouds,few clouds,2014-02-24 10:00:00,4161,2,10,Monday,0,0.49999999999999994,-0.8660254037844387,0,0,1,0,0,0,0,0,0,0,0,0,0.20650869826034848,0.2,Medium
None,258.74,0.0,0.0,40,Clouds,scattered clouds,2014-02-24 11:00:00,4194,2,11,Monday,0,0.258819045102521,-0.9659258262890682,0,0,1,0,0,0,0,0,0,0,0,0,0.2302039592081587,0.4,Medium
None,260.2,0.0,0.0,75,Clouds,broken clouds,2014-02-24 12:00:00,4500,2,12,Monday,0,1.2246467991473532e-16,-1.0,0,0,1,0,0,0,0,0,0,0,0,0,0.2520995800839832,0.75,Medium
None,261.31,0.0,0.0,75,Clouds,broken clouds,2014-02-24 13:00:00,4516,2,13,Monday,0,-0.2588190451025208,-0.9659258262890683,0,0,1,0,0,0,0,0,0,0,0,0,0.26874625074985026,0.75,Medium
None,261.91,0.0,0.0,75,Clouds,broken clouds,2014-02-24 14:00:00,4662,2,14,Monday,0,-0.4999999999999997,-0.8660254037844388,0,0,1,0,0,0,0,0,0,0,0,0,0.2777444511097786,0.75,Medium
None,261.9,0.0,0.0,90,Clouds,overcast clouds,2014-02-24 15:00:00,5269,2,15,Monday,0,-0.7071067811865471,-0.7071067811865479,0,0,1,0,0,0,0,0,0,0,0,0,0.2775944811037791,0.9,High
None,262.01,0.0,0.0,90,Clouds,overcast clouds,2014-02-24 16:00:00,5983,2,16,Monday,0,-0.8660254037844385,-0.5000000000000004,0,0,1,0,0,0,0,0,0,0,0,0,0.2792441511697661,0.9,High
None,261.67,0.0,0.0,90,Clouds,overcast clouds,2014-02-24 17:00:00,5829,2,17,Monday,0,-0.9659258262890683,-0.25881904510252063,0,0,1,0,0,0,0,0,0,0,0,0,0.27414517096580726,0.9,High
None,261.06,0.0,0.0,90,Clouds,overcast clouds,2014-02-24 18:00:00,4135,2,18,Monday,0,-1.0,-1.8369701987210297e-16,0,0,1,0,0,0,0,0,0,0,0,0,0.26499700059988024,0.9,Medium
None,260.95,0.0,0.0,90,Clouds,overcast clouds,2014-02-24 19:00:00,2816,2,19,Monday,0,-0.9659258262890684,0.2588190451025203,0,0,1,0,0,0,0,0,0,0,0,0,0.26334733053389325,0.9,Medium
None,260.11,0.0,0.0,90,Clouds,overcast clouds,2014-02-24 20:00:00,2398,2,20,Monday,0,-0.8660254037844386,0.5000000000000001,0,0,1,0,0,0,0,0,0,0,0,0,0.2507498500299944,0.9,Medium
None,259.86,0.0,0.0,90,Clouds,overcast clouds,2014-02-24 21:00:00,2032,2,21,Monday,0,-0.7071067811865477,0.7071067811865474,0,0,1,0,0,0,0,0,0,0,0,0,0.24700059988002437,0.9,Medium
None,259.26,0.0,0.0,90,Clouds,overcast clouds,2014-02-24 22:00:00,1359,2,22,Monday,0,-0.5000000000000004,0.8660254037844384,0,0,1,0,0,0,0,0,0,0,0,0,0.23800239952009603,0.9,Medium
None,258.38,0.0,0.0,90,Clouds,overcast clouds,2014-02-24 23:00:00,855,2,23,Monday,0,-0.25881904510252157,0.9659258262890681,0,0,1,0,0,0,0,0,0,0,0,0,0.22480503899220167,0.9,Low
None,257.11,0.0,0.0,75,Clouds,broken clouds,2014-02-25 00:00:00,471,2,0,Tuesday,0,0.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0.2057588482303543,0.75,Low
None,255.78,0.0,0.0,40,Clouds,scattered clouds,2014-02-25 01:00:00,293,2,1,Tuesday,0,0.25881904510252074,0.9659258262890683,0,0,1,0,0,0,0,0,0,0,0,0,0.1858128374325137,0.4,Low
None,255.32,0.0,0.0,1,Clear,sky is clear,2014-02-25 01:00:00,293,2,1,Tuesday,0,0.25881904510252074,0.9659258262890683,0,1,0,0,0,0,0,0,0,0,0,0,0.17891421715656877,0.01,Low
None,254.52,0.0,0.0,1,Clear,sky is clear,2014-02-25 02:00:00,244,2,2,Tuesday,0,0.49999999999999994,0.8660254037844387,0,1,0,0,0,0,0,0,0,0,0,0,0.16691661667666502,0.01,Low
None,254.12,0.0,0.0,1,Clear,sky is clear,2014-02-25 02:00:00,244,2,2,Tuesday,0,0.49999999999999994,0.8660254037844387,0,1,0,0,0,0,0,0,0,0,0,0,0.1609178164367129,0.01,Low
None,253.84,0.0,0.0,1,Clear,sky is clear,2014-02-25 03:00:00,369,2,3,Tuesday,0,0.7071067811865476,0.7071067811865476,0,1,0,0,0,0,0,0,0,0,0,0,0.15671865626874648,0.01,Low
None,253.27,0.0,0.0,1,Clear,sky is clear,2014-02-25 03:00:00,369,2,3,Tuesday,0,0.7071067811865476,0.7071067811865476,0,1,0,0,0,0,0,0,0,0,0,0,0.14817036592681498,0.01,Low
None,253.14,0.0,0.0,1,Clear,sky is clear,2014-02-25 04:00:00,864,2,4,Tuesday,0,0.8660254037844386,0.5000000000000001,0,1,0,0,0,0,0,0,0,0,0,0,0.1462207558488302,0.01,Low
None,252.27,0.0,0.0,1,Clear,sky is clear,2014-02-25 05:00:00,2583,2,5,Tuesday,0,0.9659258262890683,0.25881904510252074,0,1,0,0,0,0,0,0,0,0,0,0,0.13317336532693497,0.01,Medium
None,251.29,0.0,0.0,1,Clear,sky is clear,2014-02-25 06:00:00,5034,2,6,Tuesday,0,1.0,6.123233995736766e-17,0,1,0,0,0,0,0,0,0,0,0,0,0.11847630473905227,0.01,High
None,251.27,0.0,0.0,1,Clear,sky is clear,2014-02-25 07:00:00,5156,2,7,Tuesday,0,0.9659258262890683,-0.25881904510252063,0,1,0,0,0,0,0,0,0,0,0,0,0.11817636472705494,0.01,High
None,251.77,0.0,0.0,1,Clear,sky is clear,2014-02-25 08:00:00,4490,2,8,Tuesday,0,0.8660254037844387,-0.4999999999999998,0,1,0,0,0,0,0,0,0,0,0,0,0.12567486502699496,0.01,Medium
None,253.4,0.0,0.0,1,Clear,sky is clear,2014-02-25 09:00:00,5052,2,9,Tuesday,0,0.7071067811865476,-0.7071067811865475,0,1,0,0,0,0,0,0,0,0,0,0,0.15011997600479932,0.01,High
None,255.26,0.0,0.0,1,Clear,sky is clear,2014-02-25 10:00:00,4317,2,10,Tuesday,0,0.49999999999999994,-0.8660254037844387,0,1,0,0,0,0,0,0,0,0,0,0,0.17801439712057593,0.01,Medium
None,255.92,0.0,0.0,1,Clear,sky is clear,2014-02-25 11:00:00,4225,2,11,Tuesday,0,0.258819045102521,-0.9659258262890682,0,1,0,0,0,0,0,0,0,0,0,0,0.1879124175164967,0.01,Medium
None,257.14,0.0,0.0,1,Clear,sky is clear,2014-02-25 12:00:00,4570,2,12,Tuesday,0,1.2246467991473532e-16,-1.0,0,1,0,0,0,0,0,0,0,0,0,0,0.2062087582483503,0.01,Medium
None,257.78,0.0,0.0,1,Clear,sky is clear,2014-02-25 13:00:00,4700,2,13,Tuesday,0,-0.2588190451025208,-0.9659258262890683,0,1,0,0,0,0,0,0,0,0,0,0,0.21580683863227332,0.01,Medium
None,258.22,0.0,0.0,20,Clouds,few clouds,2014-02-25 14:00:00,5028,2,14,Tuesday,0,-0.4999999999999997,-0.8660254037844388,0,0,1,0,0,0,0,0,0,0,0,0,0.22240551889622134,0.2,High
None,258.38,0.0,0.0,1,Clear,sky is clear,2014-02-25 15:00:00,5668,2,15,Tuesday,0,-0.7071067811865471,-0.7071067811865479,0,1,0,0,0,0,0,0,0,0,0,0,0.22480503899220167,0.01,High
None,257.94,0.0,0.0,20,Clouds,few clouds,2014-02-25 16:00:00,6326,2,16,Tuesday,0,-0.8660254037844385,-0.5000000000000004,0,0,1,0,0,0,0,0,0,0,0,0,0.2182063587282545,0.2,High
None,257.36,0.0,0.0,20,Clouds,few clouds,2014-02-25 17:00:00,6194,2,17,Tuesday,0,-0.9659258262890683,-0.25881904510252063,0,0,1,0,0,0,0,0,0,0,0,0,0.20950809838032433,0.2,High
None,256.47,0.0,0.0,20,Clouds,few clouds,2014-02-25 18:00:00,4452,2,18,Tuesday,0,-1.0,-1.8369701987210297e-16,0,0,1,0,0,0,0,0,0,0,0,0,0.1961607678464313,0.2,Medium
None,255.45,0.0,0.0,1,Clear,sky is clear,2014-02-25 19:00:00,3128,2,19,Tuesday,0,-0.9659258262890684,0.2588190451025203,0,1,0,0,0,0,0,0,0,0,0,0,0.1808638272345531,0.01,Medium
None,254.75,0.0,0.0,1,Clear,sky is clear,2014-02-25 20:00:00,2827,2,20,Tuesday,0,-0.8660254037844386,0.5000000000000001,0,1,0,0,0,0,0,0,0,0,0,0,0.17036592681463725,0.01,Medium
None,253.52,0.0,0.0,1,Clear,sky is clear,2014-02-25 21:00:00,2711,2,21,Tuesday,0,-0.7071067811865477,0.7071067811865474,0,1,0,0,0,0,0,0,0,0,0,0,0.15191961607678497,0.01,Medium
None,252.39,0.0,0.0,1,Clear,sky is clear,2014-02-25 22:00:00,1660,2,22,Tuesday,0,-0.5000000000000004,0.8660254037844384,0,1,0,0,0,0,0,0,0,0,0,0,0.1349730053989202,0.01,Medium
None,251.52,0.0,0.0,1,Clear,sky is clear,2014-02-25 23:00:00,1010,2,23,Tuesday,0,-0.25881904510252157,0.9659258262890681,0,1,0,0,0,0,0,0,0,0,0,0,0.12192561487702494,0.01,Low
None,251.15,0.0,0.0,1,Clear,sky is clear,2014-02-26 00:00:00,499,2,0,Wednesday,0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0.11637672465506926,0.01,Low
None,250.64,0.0,0.0,1,Clear,sky is clear,2014-02-26 01:00:00,336,2,1,Wednesday,0,0.25881904510252074,0.9659258262890683,0,1,0,0,0,0,0,0,0,0,0,0,0.10872825434913017,0.01,Low
None,250.28,0.0,0.0,1,Clear,sky is clear,2014-02-26 02:00:00,232,2,2,Wednesday,0,0.49999999999999994,0.8660254037844387,0,1,0,0,0,0,0,0,0,0,0,0,0.10332933413317358,0.01,Low
None,249.89,0.0,0.0,1,Clear,sky is clear,2014-02-26 03:00:00,324,2,3,Wednesday,0,0.7071067811865476,0.7071067811865476,0,1,0,0,0,0,0,0,0,0,0,0,0.09748050389922015,0.01,Low
None,249.27,0.0,0.0,1,Clear,sky is clear,2014-02-26 04:00:00,790,2,4,Wednesday,0,0.8660254037844386,0.5000000000000001,0,1,0,0,0,0,0,0,0,0,0,0,0.08818236352729489,0.01,Low
None,249.65,0.0,0.0,1,Clear,sky is clear,2014-02-26 05:00:00,2645,2,5,Wednesday,0,0.9659258262890683,0.25881904510252074,0,1,0,0,0,0,0,0,0,0,0,0,0.09388122375524922,0.01,Medium
None,250.02,0.0,0.0,20,Clouds,few clouds,2014-02-26 06:00:00,4680,2,6,Wednesday,0,1.0,6.123233995736766e-17,0,0,1,0,0,0,0,0,0,0,0,0,0.0994301139772049,0.2,Medium
None,250.9,0.0,0.0,75,Clouds,broken clouds,2014-02-26 07:00:00,5453,2,7,Wednesday,0,0.9659258262890683,-0.25881904510252063,0,0,1,0,0,0,0,0,0,0,0,0,0.11262747450509926,0.75,High
None,252.01,0.0,0.0,75,Clouds,broken clouds,2014-02-26 08:00:00,5674,2,8,Wednesday,0,0.8660254037844387,-0.4999999999999998,0,0,1,0,0,0,0,0,0,0,0,0,0.12927414517096586,0.75,High
None,254.32,0.0,0.0,75,Clouds,broken clouds,2014-02-26 09:00:00,4842,2,9,Wednesday,0,0.7071067811865476,-0.7071067811865475,0,0,1,0,0,0,0,0,0,0,0,0,0.16391721655668876,0.75,Medium
None,256.62,0.0,0.0,40,Clouds,scattered clouds,2014-02-26 10:00:00,4254,2,10,Wednesday,0,0.49999999999999994,-0.8660254037844387,0,0,1,0,0,0,0,0,0,0,0,0,0.19841031793641298,0.4,Medium
None,259.23,0.0,0.0,90,Clouds,overcast clouds,2014-02-26 11:00:00,4499,2,11,Wednesday,0,0.258819045102521,-0.9659258262890682,0,0,1,0,0,0,0,0,0,0,0,0,0.23755248950210003,0.9,Medium
None,261.28,0.0,0.0,75,Clouds,broken clouds,2014-02-26 12:00:00,4491,2,12,Wednesday,0,1.2246467991473532e-16,-1.0,0,0,1,0,0,0,0,0,0,0,0,0,0.2682963407318534,0.75,Medium
None,262.77,0.0,0.0,75,Clouds,broken clouds,2014-02-26 13:00:00,4505,2,13,Wednesday,0,-0.2588190451025208,-0.9659258262890683,0,0,1,0,0,0,0,0,0,0,0,0,0.2906418716256748,0.75,Medium
None,264.66,0.0,0.0,75,Clouds,broken clouds,2014-02-26 14:00:00,5002,2,14,Wednesday,0,-0.4999999999999997,-0.8660254037844388,0,0,1,0,0,0,0,0,0,0,0,0,0.31898620275944867,0.75,High
None,265.54,0.0,0.0,75,Clouds,broken clouds,2014-02-26 15:00:00,6027,2,15,Wednesday,0,-0.7071067811865471,-0.7071067811865479,0,0,1,0,0,0,0,0,0,0,0,0,0.332183563287343,0.75,High
None,265.7,0.0,0.0,40,Clouds,scattered clouds,2014-02-26 16:00:00,5783,2,16,Wednesday,0,-0.8660254037844385,-0.5000000000000004,0,0,1,0,0,0,0,0,0,0,0,0,0.3345830833833233,0.4,High
None,265.04,0.0,0.0,20,Clouds,few clouds,2014-02-26 17:00:00,5649,2,17,Wednesday,0,-0.9659258262890683,-0.25881904510252063,0,0,1,0,0,0,0,0,0,0,0,0,0.324685062987403,0.2,High
None,262.91,0.0,0.0,20,Clouds,few clouds,2014-02-26 18:00:00,4298,2,18,Wednesday,0,-1.0,-1.8369701987210297e-16,0,0,1,0,0,0,0,0,0,0,0,0,0.2927414517096586,0.2,Medium
None,260.88,0.0,0.0,20,Clouds,few clouds,2014-02-26 19:00:00,3121,2,19,Wednesday,0,-0.9659258262890684,0.2588190451025203,0,0,1,0,0,0,0,0,0,0,0,0,0.26229754049190174,0.2,Medium
None,259.99,0.0,0.0,40,Clouds,scattered clouds,2014-02-26 20:00:00,2679,2,20,Wednesday,0,-0.8660254037844386,0.5000000000000001,0,0,1,0,0,0,0,0,0,0,0,0,0.2489502099580087,0.4,Medium
None,258.62,0.0,0.0,20,Clouds,few clouds,2014-02-26 21:00:00,2332,2,21,Wednesday,0,-0.7071067811865477,0.7071067811865474,0,0,1,0,0,0,0,0,0,0,0,0,0.228404319136173,0.2,Medium
None,256.61,0.0,0.0,1,Clear,sky is clear,2014-02-26 22:00:00,1562,2,22,Wednesday,0,-0.5000000000000004,0.8660254037844384,0,1,0,0,0,0,0,0,0,0,0,0,0.1982603479304143,0.01,Medium
None,255.51,0.0,0.0,20,Clouds,few clouds,2014-02-26 23:00:00,1020,2,23,Wednesday,0,-0.25881904510252157,0.9659258262890681,0,0,1,0,0,0,0,0,0,0,0,0,0.18176364727054595,0.2,Low
None,253.89,0.0,0.0,1,Clear,sky is clear,2014-02-27 00:00:00,543,2,0,Thursday,0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0.15746850629874024,0.01,Low
None,252.77,0.0,0.0,1,Clear,sky is clear,2014-02-27 01:00:00,294,2,1,Thursday,0,0.25881904510252074,0.9659258262890683,0,1,0,0,0,0,0,0,0,0,0,0,0.14067186562687498,0.01,Low
None,251.27,0.0,0.0,1,Clear,sky is clear,2014-02-27 02:00:00,269,2,2,Thursday,0,0.49999999999999994,0.8660254037844387,0,1,0,0,0,0,0,0,0,0,0,0,0.11817636472705494,0.01,Low
None,250.14,0.0,0.0,1,Clear,sky is clear,2014-02-27 03:00:00,383,2,3,Thursday,0,0.7071067811865476,0.7071067811865476,0,1,0,0,0,0,0,0,0,0,0,0,0.10122975404919016,0.01,Low
None,249.57,0.0,0.0,1,Clear,sky is clear,2014-02-27 04:00:00,812,2,4,Thursday,0,0.8660254037844386,0.5000000000000001,0,1,0,0,0,0,0,0,0,0,0,0,0.09268146370725865,0.01,Low
None,249.0,0.0,0.0,1,Clear,sky is clear,2014-02-27 05:00:00,2643,2,5,Thursday,0,0.9659258262890683,0.25881904510252074,0,1,0,0,0,0,0,0,0,0,0,0,0.08413317336532714,0.01,Medium
None,248.15,0.0,0.0,1,Clear,sky is clear,2014-02-27 06:00:00,5300,2,6,Thursday,0,1.0,6.123233995736766e-17,0,1,0,0,0,0,0,0,0,0,0,0,0.0713857228554292,0.01,High
None,247.15,0.0,0.0,1,Clear,sky is clear,2014-02-27 07:00:00,5684,2,7,Thursday,0,0.9659258262890683,-0.25881904510252063,0,1,0,0,0,0,0,0,0,0,0,0,0.056388722255549174,0.01,High
None,248.15,0.0,0.0,20,Clouds,few clouds,2014-02-27 08:00:00,5198,2,8,Thursday,0,0.8660254037844387,-0.4999999999999998,0,0,1,0,0,0,0,0,0,0,0,0,0.0713857228554292,0.2,High
None,249.15,0.0,0.0,20,Clouds,few clouds,2014-02-27 09:00:00,4366,2,9,Thursday,0,0.7071067811865476,-0.7071067811865475,0,0,1,0,0,0,0,0,0,0,0,0,0.08638272345530922,0.2,Medium
None,249.77,0.0,0.0,20,Clouds,few clouds,2014-02-27 10:00:00,4616,2,10,Thursday,0,0.49999999999999994,-0.8660254037844387,0,0,1,0,0,0,0,0,0,0,0,0,0.0956808638272349,0.2,Medium
None,250.65,0.0,0.0,40,Clouds,scattered clouds,2014-02-27 11:00:00,4588,2,11,Thursday,0,0.258819045102521,-0.9659258262890682,0,0,1,0,0,0,0,0,0,0,0,0,0.10887822435512926,0.4,Medium
None,251.77,0.0,0.0,40,Clouds,scattered clouds,2014-02-27 12:00:00,4604,2,12,Thursday,0,1.2246467991473532e-16,-1.0,0,0,1,0,0,0,0,0,0,0,0,0,0.12567486502699496,0.4,Medium
None,252.64,0.0,0.0,40,Clouds,scattered clouds,2014-02-27 13:00:00,4875,2,13,Thursday,0,-0.2588190451025208,-0.9659258262890683,0,0,1,0,0,0,0,0,0,0,0,0,0.1387222555488902,0.4,Medium
None,253.86,0.0,0.0,40,Clouds,scattered clouds,2014-02-27 14:00:00,5152,2,14,Thursday,0,-0.4999999999999997,-0.8660254037844388,0,0,1,0,0,0,0,0,0,0,0,0,0.15701859628074424,0.4,High
None,254.43,0.0,0.0,40,Clouds,scattered clouds,2014-02-27 15:00:00,5924,2,15,Thursday,0,-0.7071067811865471,-0.7071067811865479,0,0,1,0,0,0,0,0,0,0,0,0,0.16556688662267577,0.4,High
None,254.27,0.0,0.0,20,Clouds,few clouds,2014-02-27 16:00:00,6224,2,16,Thursday,0,-0.8660254037844385,-0.5000000000000004,0,0,1,0,0,0,0,0,0,0,0,0,0.163167366526695,0.2,High
None,254.14,0.0,0.0,20,Clouds,few clouds,2014-02-27 17:00:00,5547,2,17,Thursday,0,-0.9659258262890683,-0.25881904510252063,0,0,1,0,0,0,0,0,0,0,0,0,0.16121775644871025,0.2,High
None,253.01,0.0,0.0,20,Clouds,few clouds,2014-02-27 18:00:00,4519,2,18,Thursday,0,-1.0,-1.8369701987210297e-16,0,0,1,0,0,0,0,0,0,0,0,0,0.14427114577084588,0.2,Medium
None,252.29,0.0,0.0,1,Clear,sky is clear,2014-02-27 19:00:00,3410,2,19,Thursday,0,-0.9659258262890684,0.2588190451025203,0,1,0,0,0,0,0,0,0,0,0,0,0.13347330533893229,0.01,Medium
None,251.0,0.0,0.0,1,Clear,sky is clear,2014-02-27 20:00:00,3036,2,20,Thursday,0,-0.8660254037844386,0.5000000000000001,0,1,0,0,0,0,0,0,0,0,0,0,0.11412717456508717,0.01,Medium
None,249.5,0.0,0.0,1,Clear,sky is clear,2014-02-27 21:00:00,3031,2,21,Thursday,0,-0.7071067811865477,0.7071067811865474,0,1,0,0,0,0,0,0,0,0,0,0,0.09163167366526714,0.01,Medium
None,249.43,0.0,0.0,40,Clouds,scattered clouds,2014-02-27 22:00:00,1841,2,22,Thursday,0,-0.5000000000000004,0.8660254037844384,0,0,1,0,0,0,0,0,0,0,0,0,0.09058188362327564,0.4,Medium
None,250.43,0.0,0.0,75,Clouds,broken clouds,2014-02-27 23:00:00,1098,2,23,Thursday,0,-0.25881904510252157,0.9659258262890681,0,0,1,0,0,0,0,0,0,0,0,0,0.10557888422315566,0.75,Low
None,251.43,0.0,0.0,90,Clouds,overcast clouds,2014-02-28 00:00:00,650,2,0,Friday,0,0.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0.12057588482303569,0.9,Low
None,251.77,0.0,0.0,90,Clouds,overcast clouds,2014-02-28 01:00:00,401,2,1,Friday,0,0.25881904510252074,0.9659258262890683,0,0,1,0,0,0,0,0,0,0,0,0,0.12567486502699496,0.9,Low
None,252.43,0.0,0.0,90,Clouds,overcast clouds,2014-02-28 02:00:00,290,2,2,Friday,0,0.49999999999999994,0.8660254037844387,0,0,1,0,0,0,0,0,0,0,0,0,0.1355728854229157,0.9,Low
None,251.43,0.0,0.0,40,Clouds,scattered clouds,2014-02-28 03:00:00,360,2,3,Friday,0,0.7071067811865476,0.7071067811865476,0,0,1,0,0,0,0,0,0,0,0,0,0.12057588482303569,0.4,Low
None,251.02,0.0,0.0,40,Clouds,scattered clouds,2014-02-28 04:00:00,725,2,4,Friday,0,0.8660254037844386,0.5000000000000001,0,0,1,0,0,0,0,0,0,0,0,0,0.11442711457708493,0.4,Low
None,250.9,0.0,0.0,20,Clouds,few clouds,2014-02-28 05:00:00,2501,2,5,Friday,0,0.9659258262890683,0.25881904510252074,0,0,1,0,0,0,0,0,0,0,0,0,0.11262747450509926,0.2,Medium
None,252.01,0.0,0.0,75,Clouds,broken clouds,2014-02-28 06:00:00,5347,2,6,Friday,0,1.0,6.123233995736766e-17,0,0,1,0,0,0,0,0,0,0,0,0,0.12927414517096586,0.75,High
None,252.77,0.0,0.0,90,Clouds,overcast clouds,2014-02-28 07:00:00,6308,2,7,Friday,0,0.9659258262890683,-0.25881904510252063,0,0,1,0,0,0,0,0,0,0,0,0,0.14067186562687498,0.9,High
None,254.32,0.0,0.0,90,Clouds,overcast clouds,2014-02-28 08:00:00,5509,2,8,Friday,0,0.8660254037844387,-0.4999999999999998,0,0,1,0,0,0,0,0,0,0,0,0,0.16391721655668876,0.9,High
None,255.58,0.0,0.0,90,Clouds,overcast clouds,2014-02-28 09:00:00,5102,2,9,Friday,0,0.7071067811865476,-0.7071067811865475,0,0,1,0,0,0,0,0,0,0,0,0,0.18281343731253788,0.9,High
None,257.29,0.0,0.0,90,Clouds,overcast clouds,2014-02-28 10:00:00,4636,2,10,Friday,0,0.49999999999999994,-0.8660254037844387,0,0,1,0,0,0,0,0,0,0,0,0,0.20845830833833282,0.9,Medium
None,258.92,0.0,0.0,90,Clouds,overcast clouds,2014-02-28 11:00:00,4909,2,11,Friday,0,0.258819045102521,-0.9659258262890682,0,0,1,0,0,0,0,0,0,0,0,0,0.2329034193161372,0.9,Medium
None,260.29,0.0,0.0,90,Clouds,overcast clouds,2014-02-28 12:00:00,4903,2,12,Friday,0,1.2246467991473532e-16,-1.0,0,0,1,0,0,0,0,0,0,0,0,0,0.2534493101379729,0.9,Medium
None,261.44,0.0,0.0,90,Clouds,overcast clouds,2014-02-28 13:00:00,4973,2,13,Friday,0,-0.2588190451025208,-0.9659258262890683,0,0,1,0,0,0,0,0,0,0,0,0,0.2706958608278346,0.9,High
None,262.03,0.0,0.0,90,Clouds,overcast clouds,2014-02-28 14:00:00,5191,2,14,Friday,0,-0.4999999999999997,-0.8660254037844388,0,0,1,0,0,0,0,0,0,0,0,0,0.27954409118176343,0.9,High
None,262.44,0.0,0.0,90,Clouds,overcast clouds,2014-02-28 15:00:00,5405,2,15,Friday,0,-0.7071067811865471,-0.7071067811865479,0,0,1,0,0,0,0,0,0,0,0,0,0.2856928614277146,0.9,High
None,263.29,0.0,0.0,90,Clouds,overcast clouds,2014-02-28 16:00:00,6030,2,16,Friday,0,-0.8660254037844385,-0.5000000000000004,0,0,1,0,0,0,0,0,0,0,0,0,0.29844031193761295,0.9,High
